stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
acc_4_102_280,102,Padre Piquer impares,Avda del Padre Piquer 7,40.39469,-3.7681,,http://www.crtm.es,2,est_4_102,,0
par_4_103,103,CASA DE CAMPO,Ctra del Zoo 1,40.40324,-3.76101,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_103_281,103,Camino de Campamento s/n,Ctra del Zoo SN,40.40318,-3.7609,,http://www.crtm.es,2,est_4_103,,0
par_4_252,252,ALAMEDA DE OSUNA,Calle de la Corbeta 14,40.45779,-3.58752,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_252_623,252,Corbeta,Calle de la Corbeta 12,40.45739,-3.5881,,http://www.crtm.es,2,est_4_252,,0
acc_4_252_624,252,Ascensor,Calle de la Corbeta 14,40.45753,-3.58775,,http://www.crtm.es,2,est_4_252,,0
par_4_253,253,EL CAPRICHO,Calle de Pinos de Osuna 15,40.45347,-3.59401,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_253_625,253,Velero,Calle de Velero 15,40.45294,-3.59494,,http://www.crtm.es,2,est_4_253,,0
acc_4_253_626,253,Ascensor,Calle de Velero 17,40.45331,-3.59438,,http://www.crtm.es,2,est_4_253,,0
par_4_74,74,CANILLEJAS,Calle de Alcalá 631,40.44942,-3.60816,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_74_211,74,Alcalá impares,Calle de Alcalá 631,40.44949,-3.60808,,http://www.crtm.es,2,est_4_74,,0
acc_4_74_212,74,Alcalá pares,Calle de Alcalá 640,40.44909,-3.60814,,http://www.crtm.es,2,est_4_74,,0
par_4_75,75,TORRE ARIAS,Calle de Alcalá 557,40.44374,-3.61699,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_75_213,75,Alcalá impares,Calle de Alcalá 557,40.44373,-3.61712,,http://www.crtm.es,2,est_4_75,,0
acc_4_75_214,75,Alcalá pares,Calle de Alcalá 550,40.44357,-3.617,,http://www.crtm.es,2,est_4_75,,0
par_4_76,76,SUANZES,Calle de Alcalá 527,40.44085,-3.62684,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_76_215,76,Alcalá pares,Calle de Alcalá 506,40.44075,-3.6272,,http://www.crtm.es,2,est_4_76,,0
par_4_77,77,CIUDAD LINEAL,Calle de Arturo Soria 2,40.43805,-3.63816,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_77_217,77,Hnos. García Noblejas,Calle de los Hnos. García Noblejas 2,40.43758,-3.63806,,http://www.crtm.es,2,est_4_77,,0
acc_4_77_219,77,Arturo Soria,Calle de Arturo Soria 2,40.43819,-3.63802,,http://www.crtm.es,2,est_4_77,,0
par_4_78,78,PUEBLO NUEVO,Calle de Alcalá 372,40.43569,-3.64282,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_78_222,78,Emilio Ferrari,Calle de Alcalá 360,40.4351,-3.64389,,http://www.crtm.es,2,est_4_78,,0
acc_4_78_223,78,Doctor Vallejo,Calle de Alcalá 387,40.43608,-3.64215,,http://www.crtm.es,2,est_4_78,,0
acc_4_78_224,78,Vicente Espinel,Calle de Alcalá 380,40.43607,-3.64181,,http://www.crtm.es,2,est_4_78,,0
acc_4_78_225,78,Campuzano,Calle de Alcalá 378,40.43593,-3.64211,,http://www.crtm.es,2,est_4_78,,0
par_4_79,79,QUINTANA,Calle de la Virgen del Sagrario 2,40.43358,-3.64736,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_79_226,79,Hnos. Machado,Calle de Alcalá 306,40.4329,-3.64916,,http://www.crtm.es,2,est_4_79,,0
acc_4_79_227,79,Argentina,Calle de Alcalá 333,40.43307,-3.64911,,http://www.crtm.es,2,est_4_79,,0
acc_4_79_228,79,Ezequiel Solana,Calle de Alcalá 328,40.43358,-3.64696,,http://www.crtm.es,2,est_4_79,,0
acc_4_79_229,79,Virgen del Sagrario,Calle de la Virgen del Sagrario 3,40.43368,-3.64754,,http://www.crtm.es,2,est_4_79,,0
par_4_80,80,EL CARMEN,Calle de Raquel Méller 2,40.43189,-3.65757,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_80_231,80,Alcalde López Casero,Calle del Alcalde López Casero 2,40.43244,-3.65538,,http://www.crtm.es,2,est_4_80,,0
acc_4_80_232,80,Hnos. Fdez. Lanseros,Calle de Alcalá 234,40.43176,-3.65739,,http://www.crtm.es,2,est_4_80,,0
par_4_81,81,VENTAS,Calle de Alcalá 204,40.43088,-3.66361,A,http://www.crtm.es,0,est_4_28,,0
par_4_82,82,DIEGO DE LEON,Calle de Juan Bravo 58,40.43235,-3.67426,A,http://www.crtm.es,0,est_4_63,,0
par_4_83,83,NUÑEZ DE BALBOA,Calle de Juan Bravo 20,40.43278,-3.68258,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_83_239,83,Velázquez,Calle de Velazquez 92,40.43281,-3.68313,,http://www.crtm.es,2,est_4_83,,0
acc_4_83_240,83,Núñez de Balboa,Calle de Nuñez de Balboa 85,40.43277,-3.6823,,http://www.crtm.es,2,est_4_83,,0
par_4_84,84,RUBEN DARIO,Paseo de Eduardo Dato 33,40.43316,-3.68954,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_84_243,84,Almagro,Gta de Rubén Darío 4,40.43276,-3.69097,,http://www.crtm.es,2,est_4_84,,0
par_4_85,85,ALONSO MARTINEZ,Calle de Almagro 4,40.42828,-3.69502,A,http://www.crtm.es,0,est_4_57,,0
par_4_86,86,CHUECA,Plaza de Chueca 7,40.42293,-3.69762,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_86_246,86,Plaza de Chueca,Plaza de Chueca 4,40.42263,-3.69767,,http://www.crtm.es,2,est_4_86,,0
par_4_87,87,GRAN VIA,Calle   Gran Vía 23,40.41999,-3.7018,A,http://www.crtm.es,0,est_4_11,,0
par_4_88,88,CALLAO,Plaza del Callao 3,40.42008,-3.70566,A,http://www.crtm.es,0,est_4_49,,2
par_4_89,89,OPERA,Plaza de Isabel II 9,40.41809,-3.70935,A,http://www.crtm.es,0,est_4_36,,0
par_4_90,90,LA LATINA,Calle de San Millán 5,40.41128,-3.70816,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_90_247,90,San Francisco,Calle de Toledo 56,40.41108,-3.70868,,http://www.crtm.es,2,est_4_90,,0
acc_4_90_248,90,San Millán,Calle de toledo 65,40.41113,-3.70813,,http://www.crtm.es,2,est_4_90,,0
acc_4_90_249,90,Toledo,Calle de Toledo 52 A,40.41166,-3.70821,,http://www.crtm.es,2,est_4_90,,0
par_4_91,91,PUERTA DE TOLEDO,Gta de Puerta de Toledo 1,40.40704,-3.71105,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_91_250,91,Puerta de Toledo,Gta de Puerta de Toledo 1,40.40681,-3.71087,,http://www.crtm.es,2,est_4_91,,0
par_4_92,92,ACACIAS,Paseo de las Acacias 20,40.40387,-3.70664,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_93,93,PIRAMIDES,Paseo del Doctor Vallejo Nágera 37,40.4026,-3.71138,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_93_252,93,Pº de las Acacias pares,Paseo de las Acacias 58,40.40157,-3.71285,,http://www.crtm.es,2,est_4_93,,0
acc_4_93_253,93,Pº de las Acacias impares,Paseo de las Acacias 61 B,40.40143,-3.71269,,http://www.crtm.es,2,est_4_93,,0
acc_4_93_255,93,Acceso RENFE,Plaza de Ortega y Munilla SN,40.40258,-3.71136,,http://www.crtm.es,2,est_4_93,,0
par_4_94,94,MARQUES DE VADILLO,Gta del Marqués de Vadillo 4,40.39736,-3.71596,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_94_257,94,Antonio Leyva,Gta del Marqués de Vadillo 5,40.3973,-3.71607,,http://www.crtm.es,2,est_4_94,,0
acc_4_94_258,94,Avda. Emperatriz Isabel,Gta del Marqués de Vadillo 6,40.39766,-3.71638,,http://www.crtm.es,2,est_4_94,,0
par_4_95,95,URGEL,Calle del Camino Viejo de Leganés 1,40.39335,-3.7236,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_95_259,95,Toboso,Calle del General Ricardos 104,40.39265,-3.72533,,http://www.crtm.es,2,est_4_95,,0
acc_4_95_260,95,San Patricio,Calle del General Ricardos 85,40.39365,-3.7231,,http://www.crtm.es,2,est_4_95,,0
acc_4_95_262,95,Peñafiel,Calle del General Ricardos 80,40.39353,-3.7237,,http://www.crtm.es,2,est_4_95,,0
par_4_96,96,OPORTO,Gta del Valle de Oro 13,40.38846,-3.73132,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_96_263,96,Valle de Oro,Gta del Valle de Oro 13,40.38844,-3.73127,,http://www.crtm.es,2,est_4_96,,0
acc_4_96_264,96,Oca,Calle del General Ricardos 164,40.38865,-3.73171,,http://www.crtm.es,2,est_4_96,,0
acc_4_96_266,96,General Ricardos impares,Calle del General Ricardos 143,40.38975,-3.72973,,http://www.crtm.es,2,est_4_96,,0
par_4_97,97,VISTA ALEGRE,Calle de la Oca 74,40.38885,-3.73982,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_97_267,97,Pinzón,Calle de la Oca 69,40.38869,-3.73993,,http://www.crtm.es,2,est_4_97,,0
acc_4_97_268,97,Oca,Calle de la Oca 43,40.38929,-3.73754,,http://www.crtm.es,2,est_4_97,,0
par_4_98,98,CARABANCHEL,Gta del Ejército 1,40.38783,-3.74487,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_99,99,EUGENIA DE MONTIJO,Calle de Ocaña 86,40.38439,-3.75121,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_99_270,99,Ntra. Sra. de la Luz,Calle de Ocaña 70,40.38476,-3.75058,,http://www.crtm.es,2,est_4_99,,0
est_90_1,1,Aluche,Calle de Valmojado 293,40.38563,-3.76085,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_101,101,EMPALME,Calle de Tembleque 105,40.39057,-3.76535,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_102,102,CAMPAMENTO,Avda del Padre Piquer 7,40.39481,-3.76813,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_103,103,CASA DE CAMPO,Ctra del Zoo 1,40.40324,-3.76101,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_252,252,ALAMEDA DE OSUNA,Calle de la Corbeta 14,40.45779,-3.58752,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_253,253,EL CAPRICHO,Calle de Pinos de Osuna 15,40.45347,-3.59401,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_74,74,CANILLEJAS,Calle de Alcalá 631,40.44942,-3.60816,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_75,75,TORRE ARIAS,Calle de Alcalá 557,40.44374,-3.61699,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_76,76,SUANZES,Calle de Alcalá 527,40.44085,-3.62684,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_77,77,CIUDAD LINEAL,Calle de Arturo Soria 2,40.43805,-3.63816,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_78,78,PUEBLO NUEVO,Calle de Alcalá 372,40.43569,-3.64282,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_79,79,QUINTANA,Calle de la Virgen del Sagrario 2,40.43358,-3.64736,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_80,80,EL CARMEN,Calle de Raquel Méller 2,40.43189,-3.65757,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_83,83,NUÑEZ DE BALBOA,Calle de Juan Bravo 20,40.43278,-3.68258,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_84,84,RUBEN DARIO,Paseo de Eduardo Dato 33,40.43316,-3.68954,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_86,86,CHUECA,Plaza de Chueca 7,40.42293,-3.69762,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_90,90,LA LATINA,Calle de San Millán 5,40.41128,-3.70816,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_91,91,PUERTA DE TOLEDO,Gta de Puerta de Toledo 1,40.40704,-3.71105,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_93,93,PIRAMIDES,Paseo del Doctor Vallejo Nágera 37,40.4026,-3.71138,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_94,94,MARQUES DE VADILLO,Gta del Marqués de Vadillo 4,40.39736,-3.71596,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_95,95,URGEL,Calle del Camino Viejo de Leganés 1,40.39335,-3.7236,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_96,96,OPORTO,Gta del Valle de Oro 13,40.38846,-3.73132,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_97,97,VISTA ALEGRE,Calle de la Oca 74,40.38885,-3.73982,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_98,98,CARABANCHEL,Gta del Ejército 1,40.38783,-3.74487,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_99,99,EUGENIA DE MONTIJO,Calle de Ocaña 86,40.38439,-3.75121,A,http://www.crtm.es,1,,Europe/Madrid,2
par_4_104,104,LAGUNA,Calle de Cuart de Poblet 1,40.39923,-3.74429,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_104_1029,104,Ascensor nº1,Calle de Cuart de Poblet 1 B,40.39918,-3.74464,,http://www.crtm.es,2,est_4_104,,0
par_4_105,105,CARPETANA,Calle   Vía Carpetana 141,40.3927,-3.74099,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_105_1033,105,Ascensor exterior nº1,Calle  Vía Carpetana 141,40.39278,-3.74097,,http://www.crtm.es,2,est_4_105,,0
acc_4_105_1035,105,Nuestra Señora de Valvanera - via Carpetana - Ateca,Calle  Vía Carpetana 139,40.39332,-3.74058,,http://www.crtm.es,2,est_4_105,,0
acc_4_105_1036,105,Ascensor exterior nº2,Calle  Vía Carpetana 139,40.39322,-3.74069,,http://www.crtm.es,2,est_4_105,,0
acc_4_105_286,105,Vía Carpetana,Calle  Vía Carpetana 306,40.39277,-3.74134,,http://www.crtm.es,2,est_4_105,,0
par_4_106,106,OPORTO,Gta del Valle de Oro 2,40.38847,-3.73126,A,http://www.crtm.es,0,est_4_96,,0
par_4_107,107,OPAÑEL,Calle del Valle de Oro 50 A,40.3869,-3.72313,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_107_287,107,Portalegre pares,Calle de Portalegre 98,40.38635,-3.72348,,http://www.crtm.es,2,est_4_107,,0
acc_4_107_288,107,Portalegre impares,Calle de Portalegre 73,40.38584,-3.72337,,http://www.crtm.es,2,est_4_107,,0
par_4_108,108,PLAZA ELIPTICA,Plaza de Fernández Ladreda 2,40.3846,-3.71837,A,http://www.crtm.es,0,est_90_36,,2
acc_4_108_1100,108,Marcelo Usera - Ascensor,Plaza  Elíptica 2,40.38538,-3.7169,,http://www.crtm.es,2,est_90_36,,0
acc_4_108_290,108,Plaza Elíptica,Plaza  Elíptica 5,40.38561,-3.71776,,http://www.crtm.es,2,est_90_36,,0
acc_4_108_291,108,Plaza Elíptica - Ascensor,Plaza  Elíptica 5,40.38536,-3.71815,,http://www.crtm.es,2,est_90_36,,0
acc_4_108_292,108,Marcelo Usera pares,Calle de Marcelo Usera 170,40.38529,-3.71618,,http://www.crtm.es,2,est_90_36,,0
par_4_109,109,USERA,Calle de Amparo Usera 44,40.3871,-3.7069,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_109_295,109,Mirasierra,Calle de Mirasierra 41,40.38822,-3.70374,,http://www.crtm.es,2,est_4_109,,0
par_4_110,110,LEGAZPI,Plaza de Legazpi 2 B,40.39116,-3.69505,A,http://www.crtm.es,0,est_4_43,,2
par_4_111,111,MENDEZ ALVARO,Calle del Ombu 16,40.39538,-3.67814,A,http://www.crtm.es,0,est_90_13,,0
acc_4_111_297,111,Méndez Alvaro pares,Calle de Méndez Álvaro 64 C,40.39594,-3.68087,,http://www.crtm.es,2,est_90_13,,0
par_4_112,112,PACIFICO,Calle de Andalucía 2,40.40207,-3.67386,A,http://www.crtm.es,0,est_4_18,,0
par_4_113,113,CONDE DE CASAL,Plaza del Conde de Casal 3,40.40697,-3.67041,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_113_301,113,Doctor Esquerdo,Calle del Doctor Esquerdo 175,40.40707,-3.66999,,http://www.crtm.es,2,est_4_113,,0
acc_4_113_304,113,Doctor Esquerdo pares,Calle del Doctor Esquerdo 114,40.4087,-3.67022,,http://www.crtm.es,2,est_4_113,,0
acc_4_113_801,113,Ascensor,Plaza del Conde de Casal 2,40.40701,-3.67071,,http://www.crtm.es,2,est_4_113,,0
par_4_114,114,SAINZ DE BARANDA,Calle del Doctor Esquerdo 103,40.41507,-3.66951,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_114_1038,114,Ascensor exterior 1,Calle del Doctor Esquerdo 68,40.41461,-3.66974,,http://www.crtm.es,2,est_4_114,,0
acc_4_114_1039,114,Ascensor exterior 2,Calle del Doctor Esquerdo 68,40.41457,-3.66974,,http://www.crtm.es,2,est_4_114,,0
acc_4_114_307,114,Moneda impares,Calle del Doctor Esquerdo 107,40.41469,-3.66929,,http://www.crtm.es,2,est_4_114,,0
acc_4_114_308,114,Moneda pares,Calle del Doctor Esquerdo 66,40.41479,-3.66973,,http://www.crtm.es,2,est_4_114,,0
par_4_115,115,ODONNELL,Calle del Doctor Esquerdo 47,40.42289,-3.6686,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_115_309,115,O´Donnell,Calle del Doctor Esquerdo 42,40.4215,-3.66917,,http://www.crtm.es,2,est_4_115,,0
acc_4_115_310,115,Casa de la Moneda,Calle del Doctor Esquerdo 36,40.42266,-3.6691,,http://www.crtm.es,2,est_4_115,,0
acc_4_115_312,115,J. Juan / Dr. Esquerdo impares,Calle del Doctor Esquerdo 49,40.42282,-3.66859,,http://www.crtm.es,2,est_4_115,,0
par_4_116,116,MANUEL BECERRA,Plaza de Manuel Becerra 1,40.4279,-3.66921,A,http://www.crtm.es,0,est_4_29,,0
par_4_117,117,DIEGO DE LEON,Calle de Francisco Silvela 47,40.43295,-3.67294,A,http://www.crtm.es,0,est_4_63,,0
par_4_118,118,AVENIDA DE AMERICA,Avda de América 9 A,40.43804,-3.67658,A,http://www.crtm.es,0,est_90_4,,0
par_4_119,119,REPUBLICA ARGENTINA,Calle de Joaquín Costa 24,40.44379,-3.68406,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_119_313,119,República Argentina,Plaza de la República Argentina 8,40.44495,-3.68488,,http://www.crtm.es,2,est_4_119,,0
acc_4_119_314,119,Joaquín Costa impares,Calle de Joaquín Costa 41,40.44369,-3.6837,,http://www.crtm.es,2,est_4_119,,0
acc_4_119_315,119,Joaquín Costa pares,Calle de Joaquín Costa 26,40.44336,-3.68394,,http://www.crtm.es,2,est_4_119,,0
par_4_120,120,NUEVOS MINISTERIOS,Calle de Raimundo Fernández Villaverde 67,40.44662,-3.69241,A,http://www.crtm.es,0,est_90_71,,2
acc_4_120_317,120,Orense,Calle de Orense 3,40.44707,-3.69538,,http://www.crtm.es,2,est_90_71,,0
acc_4_120_318,120,Agustín de Bethancourt,Calle de Agustín de Betancourt 25,40.4461,-3.69524,,http://www.crtm.es,2,est_90_71,,0
acc_4_120_319,120,Centro Comercial,Paseo de la Castellana 71,40.44695,-3.69314,,http://www.crtm.es,2,est_90_71,,0
acc_4_120_322,120,Ascensor nº2,Calle de Raimundo Fernandez Villaverde 67,40.44656,-3.69301,,http://www.crtm.es,2,est_90_71,,0
acc_4_120_395,120,Pº de la Castellana impares,Paseo de la Castellana 67,40.44592,-3.6917,,http://www.crtm.es,2,est_90_71,,0
acc_4_120_396,120,Pº de la Castellana pares,Paseo de la Castellana 110,40.44583,-3.69073,,http://www.crtm.es,2,est_90_71,,0
acc_4_120_397,120,Pº de la Castellana impares (Bulevar),Paseo de la Castellana 69,40.44662,-3.69153,,http://www.crtm.es,2,est_90_71,,0
acc_4_120_398,120,Pº de la Castellana pares (Facturacion),Paseo de la Castellana 100,40.44437,-3.69094,,http://www.crtm.es,2,est_90_71,,0
acc_4_120_403,120,Edificio acceso RENFE - Raimundo Fernandez Villaverde,Paseo de la Castellana 67,40.44483,-3.69175,,http://www.crtm.es,2,est_90_71,,0
acc_4_120_404,120,Ascensor nº5,Paseo de la Castellana 69,40.44652,-3.69155,,http://www.crtm.es,2,est_90_71,,0
acc_4_120_405,120,Ascensor nº6,Paseo de la Castellana 100,40.44457,-3.69091,,http://www.crtm.es,2,est_90_71,,0
acc_4_120_406,120,Ascensor exterior RENFE - Arcadas,Calle de Raimundo Fernández Villaverde 67,40.44657,-3.6921,,http://www.crtm.es,2,est_90_71,,0
acc_4_120_605,120,Edificio acceso RENFE - Raimundo Fernandez Villaverde,Calle de Raimundo Fernández Villaverde 67,40.44624,-3.69368,,http://www.crtm.es,2,est_90_71,,0
acc_4_120_607,120,Ascensor exterior RENFE 2 - Raimundo Fernandez Villaverde,Calle de Raimundo Fernández Villaverde 67,40.44619,-3.69371,,http://www.crtm.es,2,est_90_71,,0
acc_4_120_608,120,Ascensor exterior RENFE 1 - Raimundo Fernandez Villaverde,Paseo de la Castellana 67,40.44517,-3.69199,,http://www.crtm.es,2,est_90_71,,0
par_4_121,121,CUATRO CAMINOS,Gta de Cuatro Caminos 9,40.44697,-3.70387,A,http://www.crtm.es,0,est_4_6,,2
par_4_122,122,GUZMAN EL BUENO,Calle de Guzmán el Bueno 118,40.44637,-3.71229,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_122_323,122,General Rodrigo,Calle del General Rodrigo 17,40.4457,-3.71401,,http://www.crtm.es,2,est_4_122,,0
acc_4_122_324,122,Reina Victoria impares - G. el Bueno,Avda de la Reina Victoria 55,40.44598,-3.71321,,http://www.crtm.es,2,est_4_122,,0
acc_4_122_326,122,Los Vascos,Calle de la Reina Victoria 32,40.44707,-3.71023,,http://www.crtm.es,2,est_4_122,,0
acc_4_122_327,122,Reina Victoria pares,Calle de la Reina Victoria 30,40.44717,-3.70979,,http://www.crtm.es,2,est_4_122,,0
par_4_123,123,VICENTE ALEIXANDRE,Avda de Gregorio del Amo 4,40.44644,-3.71943,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_123_328,123,Gregorio del Amo,Avda de Gregorio del Amo 8,40.44619,-3.72003,,http://www.crtm.es,2,est_4_123,,0
par_4_124,124,CIUDAD UNIVERSITARIA,Avda  Complutense 1,40.44356,-3.72678,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_124_330,124,Facultades,Plaza de Ramón y Cajal 1,40.44359,-3.72658,,http://www.crtm.es,2,est_4_124,,0
acc_4_124_331,124,Avda. Complutense,Plaza de Ramón y Cajal 1,40.44356,-3.72697,,http://www.crtm.es,2,est_4_124,,0
acc_4_124_332,124,Ascensor,Plaza de Ramón y Cajal 1,40.44363,-3.72687,,http://www.crtm.es,2,est_4_124,,0
par_4_125,125,MONCLOA,Paseo de Moret 1,40.43497,-3.71945,A,http://www.crtm.es,0,est_90_14,,2
par_4_126,126,ARGÜELLES,Calle de Alberto Aguilera 72,40.43053,-3.71596,A,http://www.crtm.es,0,est_4_52,,2
par_4_127,127,PRINCIPE PIO,Paseo de la Florida 2,40.42107,-3.72032,A,http://www.crtm.es,0,est_90_18,,1
acc_4_127_333,127,Correspondencia RENFE,Paseo del Rey 12,40.42141,-3.71859,,http://www.crtm.es,2,est_90_18,,0
acc_4_127_334,127,Intercambiador,Paseo de la Florida 2,40.42093,-3.72045,,http://www.crtm.es,2,est_90_18,,0
acc_4_127_336,127,Correspondencia RENFE,Paseo del Rey 14,40.42153,-3.71873,,http://www.crtm.es,2,est_90_18,,0
acc_4_127_610,127,Arcadas,Custa de San Vicente 40,40.42055,-3.71968,,http://www.crtm.es,2,est_90_18,,0
acc_4_127_612,127,Centro Comercial,Custa de San Vicente 40,40.42084,-3.71892,,http://www.crtm.es,2,est_90_18,,0
acc_4_127_613,127,Ascensor,Gta de San Vicente 1,40.42081,-3.72012,,http://www.crtm.es,2,est_90_18,,0
par_4_128,128,PUERTA DEL ANGEL,Paseo de Extremadura 26,40.4139,-3.72724,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_128_340,128,Caramuel,Calle de Caramuel 1,40.41368,-3.72706,,http://www.crtm.es,2,est_4_128,,0
par_4_129,129,ALTO DE EXTREMADURA,Paseo de Extremadura 154,40.40993,-3.73894,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_129_341,129,Pza. Alto de Extremadura,Paseo de Extremadura 158,40.40992,-3.73905,,http://www.crtm.es,2,est_4_129,,0
par_4_130,130,LUCERO,Calle de las Higueras 47,40.4051,-3.74534,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_130_343,130,Cebreros,Calle de Cebreros 41,40.40477,-3.74562,,http://www.crtm.es,2,est_4_130,,0
acc_4_130_344,130,Higueras,Calle de las Higueras 49,40.40486,-3.74505,,http://www.crtm.es,2,est_4_130,,0
acc_4_130_345,130,Ascensor,Calle de Cebreros 41,40.40477,-3.74553,,http://www.crtm.es,2,est_4_130,,0
par_4_259,259,ARGANZUELA-PLANETARIO,Calle del Bronce 1 A,40.3931,-3.68864,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_259_639,259,Bronce,Calle del Bronce 1 A,40.39304,-3.6885,,http://www.crtm.es,2,est_4_259,,0
est_90_13,13,Méndez Álvaro Estación Sur,Calle del Ombu 16,40.39538,-3.67819,A,http://www.crtm.es,1,,Europe/Madrid,0
est_90_18,18,Intercambiador de Príncipe Pío,Paseo de la Florida 2,40.42107,-3.72037,A,http://www.crtm.es,1,,Europe/Madrid,0
est_90_36,36,Intercambiador de Plaza Elíptica,Calle  Vía Lusitana 2,40.3846,-3.71848,A,http://www.crtm.es,1,,Europe/Madrid,0
est_90_71,71,Nuevos Ministerios,Calle de Raimundo Fernández Villaverde 67,40.44662,-3.69246,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_104,104,LAGUNA,Calle de Cuart de Poblet 1,40.39923,-3.74429,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_105,105,CARPETANA,Calle   Vía Carpetana 141,40.3927,-3.74099,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_107,107,OPAÑEL,Calle del Valle de Oro 50 A,40.3869,-3.72313,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_109,109,USERA,Calle de Amparo Usera 44,40.3871,-3.7069,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_113,113,CONDE DE CASAL,Plaza del Conde de Casal 3,40.40697,-3.67041,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_114,114,SAINZ DE BARANDA,Calle del Doctor Esquerdo 103,40.41507,-3.66951,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_115,115,ODONNELL,Calle del Doctor Esquerdo 47,40.42289,-3.6686,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_119,119,REPUBLICA ARGENTINA,Calle de Joaquín Costa 24,40.44379,-3.68406,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_122,122,GUZMAN EL BUENO,Calle de Guzmán el Bueno 118,40.44637,-3.71229,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_123,123,VICENTE ALEIXANDRE,Avda de Gregorio del Amo 4,40.44644,-3.71943,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_124,124,CIUDAD UNIVERSITARIA,Avda  Complutense 1,40.44356,-3.72678,A,http://www.crtm.es,1,,Europe/Madrid,2
